Date,AAPL,GOOGL,MSFT
2021-02-19,0.0012333890371658551,-0.008072897137744062,-0.011567248427526433
2021-02-22,-0.029798838860902843,-0.016540555482278507,-0.02680833746682454
2021-02-23,-0.0011110618681338114,0.002852581873562965,-0.00528780652461136
2021-02-24,-0.004052295714289111,0.011499401650373331,0.005487344848152276
2021-02-25,-0.03478248479953583,-0.03256540845413636,-0.023705018448794135
2021-02-26,0.002231628610587455,0.002956452895364059,0.014804032793496624
2021-03-01,0.05385120125773457,0.023616254461814812,0.01962336669167808
2021-03-02,-0.020893695114441502,-0.002502817948107139,-0.01295705867974406
2021-03-03,-0.024456640645988625,-0.025706184102393448,-0.026980965163191928
2021-03-04,-0.015811799819903882,0.011196215882397054,-0.0036472713496235043
2021-03-05,0.010738382960688853,0.03104324242017653,0.021479369576371976
2021-03-08,-0.041673593060023606,-0.04271191238696048,-0.018177851237957454
2021-03-09,0.0406496817557811,0.016368570292151663,0.028101571151245786
2021-03-10,-0.009166661621416328,-0.0020437211143486955,-0.0058175496384527126
2021-03-11,0.016502781394309496,0.0316031016017011,0.020264957643333803
2021-03-12,-0.007625606490772596,-0.02406048437159347,-0.005819683771981388
2021-03-15,0.02445687265360097,0.002165963625332834,-0.00398706776810287
2021-03-16,0.012743055051037011,0.014334717794851626,0.012350365301014188
2021-03-17,-0.006450698490278128,-0.0008014273691456797,-0.0028185620394344246
2021-03-18,-0.0339050713014829,-0.029237972224058884,-0.026662150185772227
2021-03-19,-0.004480226670131482,0.0027802593169217182,-0.0016036181510559189
2021-03-22,0.028335573485875676,0.0018402234620813473,0.0244843000971664
2021-03-23,-0.006888540141339439,0.005239635225533279,0.006737525266639288
2021-03-24,-0.019993667290921113,-0.0043109699607305485,-0.008923157858378383
2021-03-25,0.004163610791136696,-3.4321472410780984e-05,-0.01325069582472993
2021-03-26,0.005141622931612355,-0.003803251403532326,0.017818584856410302
2021-03-29,0.001484794560952185,0.010401302909693433,-0.0052432903820980314
2021-03-30,-0.01227424762056506,0.0003323716912249086,-0.014410909077492096
2021-03-31,0.018765510379628036,0.007842714188641908,0.016907405142329246
2021-04-01,0.006958595317132055,0.032610539483255874,0.02790871018182184
2021-04-05,0.02357717983990293,0.041872937694649615,0.027728352333866724
2021-04-06,0.0024623221167556775,-0.004371456025541676,-0.004858121315225117
2021-04-07,0.013390397772526708,0.013475285732616582,0.008230584467574076
2021-04-08,0.01923364810020023,0.00509145235844044,0.01340524289622147
2021-04-09,0.020251811094774252,0.008993787607958215,0.010266814160064142
2021-04-12,-0.013233367281884512,-0.011472387783168614,0.0002343872928038948
2021-04-13,0.024306757286132186,0.004370456519917187,0.0100814101480593
2021-04-14,-0.017852932549141887,-0.0055535334757131904,-0.011218841587846806
2021-04-15,0.01870755331538687,0.01933169391556433,0.015297971030385105
2021-04-16,-0.0025278358248507216,-0.0010939023781525448,0.004778344625350428
2021-04-19,0.005068600210626828,0.0030708479864427485,-0.007670279713338446
2021-04-20,-0.012829875428432724,-0.004694816505029342,-0.0018553133694970692
2021-04-21,0.002929568486280232,-0.0002895459450011906,0.008983150459444644
2021-04-22,-0.011685096299896669,-0.011337284205101827,-0.013086138404895031
2021-04-23,0.01803853111203879,0.021047690787961537,0.015476195443775431
2021-04-26,0.0029778477069482,0.004347880285869632,0.0015315748553659247
2021-04-27,-0.002449491113474145,-0.00820372531432012,0.0016058602828545876
2021-04-28,-0.006027572791193814,0.02970783242629227,-0.028285657247110074
2021-04-29,-0.0007483820281818376,0.014293892065598168,-0.008053011344305694
2021-04-30,-0.015132986086075939,-0.016407761932677456,-0.0013068692977584728
2021-05-03,0.008215213754316109,-0.00442747562491097,-0.0012691549722013695
2021-05-04,-0.03538568343666815,-0.01547104984615122,-0.016159759964555653
2021-05-05,0.0019555393425942924,0.003441953456797764,-0.005326989577396524
2021-05-06,0.012802575005127936,0.009754737332588359,0.013226708300422718
2021-05-07,0.005327479421871395,0.006237778507043323,0.010931980138356057
2021-05-10,-0.025804772731308878,-0.025587429475640855,-0.02091436207542008
2021-05-11,-0.007410175354324755,-0.009464435079823752,-0.0038432400869151673
2021-05-12,-0.02493859914153196,-0.0307524977413296,-0.029362895550945733
2021-05-13,0.01791968583045178,0.013084920458559246,0.016861956653869914
2021-05-14,0.019844913021504595,0.02213508637069217,0.021067248013050266
2021-05-17,-0.009258560122452963,0.004626008307636598,-0.011968545238589035
2021-05-18,-0.011245767391270145,-0.011555607236218735,-0.008565074257140592
2021-05-19,-0.0012815353579347377,0.003991184521926705,0.002473953438880905
2021-05-20,0.021012116027177896,0.015606517667207553,0.013820260199406853
2021-05-21,-0.014767044554567454,-0.005557228104943968,-0.005314666588990824
2021-05-24,0.013314133602417622,0.029165815415626684,0.022881989201874786
2021-05-25,-0.0015735916911809866,0.0007750806883282113,0.0037483281695434023
2021-05-26,-0.0003940793005599019,0.007380922826881964,-0.000913645346732328
2021-05-27,-0.01237674642793507,-0.007406648792702253,-0.008668316910095175
2021-05-28,-0.00534794021458751,-0.002467621832136002,0.0014840976099208536
2021-06-01,-0.002648421278618862,0.010323075374843338,-0.009131709736097227
2021-06-02,0.006276311310152938,-0.0044472854920856175,-0.0004042454169344012
2021-06-03,-0.012154328368578993,-0.009706521339833962,-0.006429413871314349
2021-06-04,0.019022325176757837,0.019590391626274295,0.020674695302523194
2021-06-07,7.941107657116753e-05,0.003647355279896125,0.012041910191872063
2021-06-08,0.006671979695136443,-0.0016068235465608316,-0.004885379011095647
2021-06-09,0.0030771827918822936,0.003960910594571265,0.004038377238368751
2021-06-10,-0.008023251911467577,0.011291777168737749,0.014393307891645835
2021-06-11,0.009832511446670855,-0.002024500262294171,0.0025270228699640906
2021-06-14,0.024578171944125593,0.007698991664572663,0.007755188884143838
2021-06-15,-0.006437963643654343,-0.00837930102727058,-0.005887131447705696
2021-06-16,0.003933956047051268,-0.0053286289873250015,-0.0037930848507876647
2021-06-17,0.012600731794336628,0.008039952341450718,0.013676131896967814
2021-06-18,-0.010091388760361641,-0.013409408851464133,-0.005634356825178544
2021-06-21,0.014103908971554224,0.01416613783811238,0.012334853789393696
2021-06-22,0.012698090984408328,0.004252359215765056,0.010965833356214372
2021-06-23,-0.0020897150223778693,-0.0016634489108122708,-0.0009039666488253051
2021-06-24,-0.002169096340302157,0.003054183271333555,0.005353209628797373
2021-06-25,-0.002248396253723417,6.939959215057634e-05,-0.00626210193854182
2021-06-28,0.012545598903719535,0.00022445361782064133,0.013961464163135595
2021-06-29,0.011500309805914544,-0.002150379955928927,0.009972968247651481
2021-06-30,0.004621266644424082,-0.0014966542204620792,-0.0018421413532829778
2021-07-01,0.0022633375696299307,0.00290769297615312,0.002583897029105442
2021-07-02,0.019596554863263727,0.02297360098783674,0.022275500670946746
2021-07-06,0.014718279498112885,0.007444721364882723,3.5952232299019116e-05
2021-07-07,0.01795509477472601,0.00225055471098079,0.008175493208334439
2021-07-08,-0.009199578506139727,-0.011306725617308278,-0.00896637216721452
2021-07-09,0.013055198712080385,0.0037947422047133195,0.0018743575447404126
2021-07-12,-0.004203759238580185,0.01160789826159414,-0.0022306778534781913
2021-07-13,0.007889324873798786,0.002882379906522292,0.013197451598632615
2021-07-14,0.02410049227838651,0.00703230282950007,0.005445476147436068
2021-07-15,-0.004492262988442741,-0.009607250657762467,-0.005238757487104007
2021-07-16,-0.014075818717516508,-0.00027553796297474786,-0.0009963479567078881
2021-07-19,-0.02691447145740422,-0.01883913113697533,-0.013321554861474127
2021-07-20,0.025974261637461193,0.013096246678356627,0.008339045553391822
2021-07-21,-0.0051322287536288425,0.010613333394882352,0.007446770612183018
